699,14.6,Islamabad United,Hussain Talat,AD Russell,SP Narine,0.0,0.0,6.0,Sharjah Cricket Stadium,73.0,Lahore Qalandars,121.0
700,15.1,Islamabad United,AD Russell,Hussain Talat,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,74.0,Lahore Qalandars,121.0
701,15.2,Islamabad United,Hussain Talat,AD Russell,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,75.0,Lahore Qalandars,121.0
702,15.3,Islamabad United,AD Russell,Hussain Talat,Mustafizur Rahman,6.0,0.0,6.0,Sharjah Cricket Stadium,81.0,Lahore Qalandars,121.0
703,15.4,Islamabad United,AD Russell,Hussain Talat,Mustafizur Rahman,2.0,0.0,6.0,Sharjah Cricket Stadium,83.0,Lahore Qalandars,121.0
704,15.5,Islamabad United,AD Russell,Hussain Talat,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,84.0,Lahore Qalandars,121.0
705,15.6,Islamabad United,Hussain Talat,AD Russell,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,85.0,Lahore Qalandars,121.0
706,16.1,Islamabad United,Hussain Talat,AD Russell,Sohail Khan,6.0,0.0,6.0,Sharjah Cricket Stadium,91.0,Lahore Qalandars,121.0
707,16.2,Islamabad United,Hussain Talat,AD Russell,Sohail Khan,1.0,0.0,6.0,Sharjah Cricket Stadium,92.0,Lahore Qalandars,121.0
708,16.3,Islamabad United,AD Russell,Hussain Talat,Sohail Khan,0.0,0.0,6.0,Sharjah Cricket Stadium,92.0,Lahore Qalandars,121.0
709,16.4,Islamabad United,AD Russell,Hussain Talat,Sohail Khan,1.0,0.0,6.0,Sharjah Cricket Stadium,93.0,Lahore Qalandars,121.0
710,16.5,Islamabad United,Hussain Talat,AD Russell,Sohail Khan,1.0,0.0,6.0,Sharjah Cricket Stadium,94.0,Lahore Qalandars,121.0
711,16.6,Islamabad United,AD Russell,Hussain Talat,Sohail Khan,0.0,1.0,6.0,Sharjah Cricket Stadium,95.0,Lahore Qalandars,121.0
712,16.7,Islamabad United,AD Russell,Hussain Talat,Sohail Khan,0.0,1.0,6.0,Sharjah Cricket Stadium,96.0,Lahore Qalandars,121.0
713,16.8,Islamabad United,AD Russell,Hussain Talat,Sohail Khan,0.0,0.0,6.0,Sharjah Cricket Stadium,96.0,Lahore Qalandars,121.0
714,17.1,Islamabad United,Hussain Talat,AD Russell,Mustafizur Rahman,6.0,0.0,6.0,Sharjah Cricket Stadium,102.0,Lahore Qalandars,121.0
715,17.2,Islamabad United,Hussain Talat,AD Russell,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,103.0,Lahore Qalandars,121.0
716,17.3,Islamabad United,AD Russell,Hussain Talat,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,104.0,Lahore Qalandars,121.0
717,17.4,Islamabad United,Hussain Talat,AD Russell,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,105.0,Lahore Qalandars,121.0
718,17.5,Islamabad United,AD Russell,Hussain Talat,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,106.0,Lahore Qalandars,121.0
719,17.6,Islamabad United,Hussain Talat,AD Russell,Mustafizur Rahman,1.0,0.0,6.0,Sharjah Cricket Stadium,107.0,Lahore Qalandars,121.0
720,18.1,Islamabad United,Hussain Talat,AD Russell,Sohail Khan,0.0,0.0,7.0,Sharjah Cricket Stadium,107.0,Lahore Qalandars,121.0
721,18.2,Islamabad United,Hussain Talat,Faheem Ashraf,Sohail Khan,1.0,0.0,7.0,Sharjah Cricket Stadium,108.0,Lahore Qalandars,121.0
722,18.3,Islamabad United,Faheem Ashraf,Hussain Talat,Sohail Khan,0.0,0.0,7.0,Sharjah Cricket Stadium,108.0,Lahore Qalandars,121.0
723,18.4,Islamabad United,Faheem Ashraf,Hussain Talat,Sohail Khan,0.0,0.0,7.0,Sharjah Cricket Stadium,108.0,Lahore Qalandars,121.0
724,18.5,Islamabad United,Faheem Ashraf,Hussain Talat,Sohail Khan,0.0,1.0,7.0,Sharjah Cricket Stadium,109.0,Lahore Qalandars,121.0
725,18.6,Islamabad United,Faheem Ashraf,Hussain Talat,Sohail Khan,0.0,0.0,8.0,Sharjah Cricket Stadium,109.0,Lahore Qalandars,121.0
726,18.7,Islamabad United,Hussain Talat,Shadab Khan,Sohail Khan,2.0,0.0,8.0,Sharjah Cricket Stadium,111.0,Lahore Qalandars,121.0
727,19.1,Islamabad United,Shadab Khan,Hussain Talat,Mustafizur Rahman,1.0,0.0,8.0,Sharjah Cricket Stadium,112.0,Lahore Qalandars,121.0
728,19.2,Islamabad United,Hussain Talat,Shadab Khan,Mustafizur Rahman,2.0,0.0,8.0,Sharjah Cricket Stadium,114.0,Lahore Qalandars,121.0
729,19.3,Islamabad United,Hussain Talat,Shadab Khan,Mustafizur Rahman,4.0,0.0,8.0,Sharjah Cricket Stadium,118.0,Lahore Qalandars,121.0
730,19.4,Islamabad United,Hussain Talat,Shadab Khan,Mustafizur Rahman,1.0,0.0,8.0,Sharjah Cricket Stadium,119.0,Lahore Qalandars,121.0
731,19.5,Islamabad United,Shadab Khan,Hussain Talat,Mustafizur Rahman,0.0,0.0,9.0,Sharjah Cricket Stadium,119.0,Lahore Qalandars,121.0
732,19.6,Islamabad United,Hussain Talat,Mohammad Sami,Mustafizur Rahman,2.0,0.0,9.0,Sharjah Cricket Stadium,121.0,Lahore Qalandars,121.0
733,0.1,Islamabad United,L Ronchi,Sahibzada Farhan,Hasan Ali,0.0,0.0,0.0,Sharjah Cricket Stadium,0.0,Peshawar Zalmi,158.0
734,0.2,Islamabad United,L Ronchi,Sahibzada Farhan,Hasan Ali,4.0,0.0,0.0,Sharjah Cricket Stadium,4.0,Peshawar Zalmi,158.0
735,0.3,Islamabad United,L Ronchi,Sahibzada Farhan,Hasan Ali,0.0,0.0,0.0,Sharjah Cricket Stadium,4.0,Peshawar Zalmi,158.0
736,0.4,Islamabad United,L Ronchi,Sahibzada Farhan,Hasan Ali,1.0,0.0,0.0,Sharjah Cricket Stadium,5.0,Peshawar Zalmi,158.0
737,0.5,Islamabad United,Sahibzada Farhan,L Ronchi,Hasan Ali,1.0,0.0,0.0,Sharjah Cricket Stadium,6.0,Peshawar Zalmi,158.0
738,0.6,Islamabad United,L Ronchi,Sahibzada Farhan,Hasan Ali,0.0,0.0,0.0,Sharjah Cricket Stadium,6.0,Peshawar Zalmi,158.0
739,1.1,Islamabad United,Sahibzada Farhan,L Ronchi,Sameen Gul,0.0,0.0,0.0,Sharjah Cricket Stadium,6.0,Peshawar Zalmi,158.0
740,1.2,Islamabad United,Sahibzada Farhan,L Ronchi,Sameen Gul,0.0,0.0,0.0,Sharjah Cricket Stadium,6.0,Peshawar Zalmi,158.0
741,1.3,Islamabad United,Sahibzada Farhan,L Ronchi,Sameen Gul,1.0,0.0,0.0,Sharjah Cricket Stadium,7.0,Peshawar Zalmi,158.0
742,1.4,Islamabad United,L Ronchi,Sahibzada Farhan,Sameen Gul,0.0,0.0,0.0,Sharjah Cricket Stadium,7.0,Peshawar Zalmi,158.0
743,1.5,Islamabad United,L Ronchi,Sahibzada Farhan,Sameen Gul,2.0,0.0,0.0,Sharjah Cricket Stadium,9.0,Peshawar Zalmi,158.0
744,1.6,Islamabad United,L Ronchi,Sahibzada Farhan,Sameen Gul,0.0,0.0,0.0,Sharjah Cricket Stadium,9.0,Peshawar Zalmi,158.0
745,2.1,Islamabad United,Sahibzada Farhan,L Ronchi,Hasan Ali,1.0,0.0,0.0,Sharjah Cricket Stadium,10.0,Peshawar Zalmi,158.0
746,2.2,Islamabad United,L Ronchi,Sahibzada Farhan,Hasan Ali,6.0,0.0,0.0,Sharjah Cricket Stadium,16.0,Peshawar Zalmi,158.0
747,2.3,Islamabad United,L Ronchi,Sahibzada Farhan,Hasan Ali,0.0,1.0,0.0,Sharjah Cricket Stadium,17.0,Peshawar Zalmi,158.0
748,2.4,Islamabad United,Sahibzada Farhan,L Ronchi,Hasan Ali,0.0,0.0,0.0,Sharjah Cricket Stadium,17.0,Peshawar Zalmi,158.0
749,2.5,Islamabad United,Sahibzada Farhan,L Ronchi,Hasan Ali,0.0,0.0,0.0,Sharjah Cricket Stadium,17.0,Peshawar Zalmi,158.0
750,2.6,Islamabad United,Sahibzada Farhan,L Ronchi,Hasan Ali,1.0,0.0,0.0,Sharjah Cricket Stadium,18.0,Peshawar Zalmi,158.0
751,3.1,Islamabad United,Sahibzada Farhan,L Ronchi,Umaid Asif,2.0,0.0,0.0,Sharjah Cricket Stadium,20.0,Peshawar Zalmi,158.0
752,3.2,Islamabad United,Sahibzada Farhan,L Ronchi,Umaid Asif,0.0,1.0,0.0,Sharjah Cricket Stadium,21.0,Peshawar Zalmi,158.0
753,3.3,Islamabad United,L Ronchi,Sahibzada Farhan,Umaid Asif,1.0,0.0,0.0,Sharjah Cricket Stadium,22.0,Peshawar Zalmi,158.0
754,3.4,Islamabad United,Sahibzada Farhan,L Ronchi,Umaid Asif,1.0,0.0,0.0,Sharjah Cricket Stadium,23.0,Peshawar Zalmi,158.0
755,3.5,Islamabad United,L Ronchi,Sahibzada Farhan,Umaid Asif,6.0,0.0,0.0,Sharjah Cricket Stadium,29.0,Peshawar Zalmi,158.0
756,3.6,Islamabad United,L Ronchi,Sahibzada Farhan,Umaid Asif,1.0,0.0,0.0,Sharjah Cricket Stadium,30.0,Peshawar Zalmi,158.0
757,4.1,Islamabad United,L Ronchi,Sahibzada Farhan,Sameen Gul,0.0,1.0,0.0,Sharjah Cricket Stadium,31.0,Peshawar Zalmi,158.0
758,4.2,Islamabad United,Sahibzada Farhan,L Ronchi,Sameen Gul,1.0,0.0,0.0,Sharjah Cricket Stadium,32.0,Peshawar Zalmi,158.0
759,4.3,Islamabad United,L Ronchi,Sahibzada Farhan,Sameen Gul,0.0,0.0,1.0,Sharjah Cricket Stadium,32.0,Peshawar Zalmi,158.0
760,4.4,Islamabad United,IR Bell,Sahibzada Farhan,Sameen Gul,0.0,0.0,1.0,Sharjah Cricket Stadium,32.0,Peshawar Zalmi,158.0
761,4.5,Islamabad United,IR Bell,Sahibzada Farhan,Sameen Gul,0.0,0.0,1.0,Sharjah Cricket Stadium,32.0,Peshawar Zalmi,158.0
762,4.6,Islamabad United,IR Bell,Sahibzada Farhan,Sameen Gul,1.0,0.0,1.0,Sharjah Cricket Stadium,33.0,Peshawar Zalmi,158.0
763,5.1,Islamabad United,IR Bell,Sahibzada Farhan,Wahab Riaz,4.0,0.0,1.0,Sharjah Cricket Stadium,37.0,Peshawar Zalmi,158.0
764,5.2,Islamabad United,IR Bell,Sahibzada Farhan,Wahab Riaz,0.0,0.0,1.0,Sharjah Cricket Stadium,37.0,Peshawar Zalmi,158.0
765,5.3,Islamabad United,IR Bell,Sahibzada Farhan,Wahab Riaz,1.0,0.0,1.0,Sharjah Cricket Stadium,38.0,Peshawar Zalmi,158.0
766,5.4,Islamabad United,Sahibzada Farhan,IR Bell,Wahab Riaz,0.0,0.0,1.0,Sharjah Cricket Stadium,38.0,Peshawar Zalmi,158.0
767,5.5,Islamabad United,Sahibzada Farhan,IR Bell,Wahab Riaz,2.0,0.0,1.0,Sharjah Cricket Stadium,40.0,Peshawar Zalmi,158.0
768,5.6,Islamabad United,Sahibzada Farhan,IR Bell,Wahab Riaz,0.0,0.0,1.0,Sharjah Cricket Stadium,40.0,Peshawar Zalmi,158.0
769,6.1,Islamabad United,IR Bell,Sahibzada Farhan,Sameen Gul,1.0,0.0,1.0,Sharjah Cricket Stadium,41.0,Peshawar Zalmi,158.0
770,6.2,Islamabad United,Sahibzada Farhan,IR Bell,Sameen Gul,4.0,0.0,1.0,Sharjah Cricket Stadium,45.0,Peshawar Zalmi,158.0
771,6.3,Islamabad United,Sahibzada Farhan,IR Bell,Sameen Gul,1.0,0.0,1.0,Sharjah Cricket Stadium,46.0,Peshawar Zalmi,158.0
772,6.4,Islamabad United,IR Bell,Sahibzada Farhan,Sameen Gul,1.0,0.0,1.0,Sharjah Cricket Stadium,47.0,Peshawar Zalmi,158.0
773,6.5,Islamabad United,Sahibzada Farhan,IR Bell,Sameen Gul,0.0,0.0,2.0,Sharjah Cricket Stadium,47.0,Peshawar Zalmi,158.0
774,6.6,Islamabad United,IR Bell,Hussain Talat,Sameen Gul,1.0,0.0,2.0,Sharjah Cricket Stadium,48.0,Peshawar Zalmi,158.0
775,7.1,Islamabad United,IR Bell,Hussain Talat,KA Pollard,0.0,0.0,2.0,Sharjah Cricket Stadium,48.0,Peshawar Zalmi,158.0
776,7.2,Islamabad United,IR Bell,Hussain Talat,KA Pollard,1.0,0.0,2.0,Sharjah Cricket Stadium,49.0,Peshawar Zalmi,158.0
777,7.3,Islamabad United,Hussain Talat,IR Bell,KA Pollard,0.0,0.0,2.0,Sharjah Cricket Stadium,49.0,Peshawar Zalmi,158.0
778,7.4,Islamabad United,Hussain Talat,IR Bell,KA Pollard,0.0,0.0,3.0,Sharjah Cricket Stadium,49.0,Peshawar Zalmi,158.0
779,7.5,Islamabad United,CS Delport,IR Bell,KA Pollard,0.0,0.0,3.0,Sharjah Cricket Stadium,49.0,Peshawar Zalmi,158.0
780,7.6,Islamabad United,CS Delport,IR Bell,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,50.0,Peshawar Zalmi,158.0
781,8.1,Islamabad United,CS Delport,IR Bell,LA Dawson,1.0,0.0,3.0,Sharjah Cricket Stadium,51.0,Peshawar Zalmi,158.0
782,8.2,Islamabad United,IR Bell,CS Delport,LA Dawson,0.0,0.0,3.0,Sharjah Cricket Stadium,51.0,Peshawar Zalmi,158.0
783,8.3,Islamabad United,IR Bell,CS Delport,LA Dawson,0.0,0.0,3.0,Sharjah Cricket Stadium,51.0,Peshawar Zalmi,158.0
784,8.4,Islamabad United,IR Bell,CS Delport,LA Dawson,0.0,0.0,3.0,Sharjah Cricket Stadium,51.0,Peshawar Zalmi,158.0
785,8.5,Islamabad United,IR Bell,CS Delport,LA Dawson,0.0,0.0,3.0,Sharjah Cricket Stadium,51.0,Peshawar Zalmi,158.0
786,8.6,Islamabad United,IR Bell,CS Delport,LA Dawson,4.0,0.0,3.0,Sharjah Cricket Stadium,55.0,Peshawar Zalmi,158.0
787,9.1,Islamabad United,CS Delport,IR Bell,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,56.0,Peshawar Zalmi,158.0
788,9.2,Islamabad United,IR Bell,CS Delport,KA Pollard,0.0,0.0,3.0,Sharjah Cricket Stadium,56.0,Peshawar Zalmi,158.0
789,9.3,Islamabad United,IR Bell,CS Delport,KA Pollard,2.0,0.0,3.0,Sharjah Cricket Stadium,58.0,Peshawar Zalmi,158.0
790,9.4,Islamabad United,IR Bell,CS Delport,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,59.0,Peshawar Zalmi,158.0
791,9.5,Islamabad United,CS Delport,IR Bell,KA Pollard,2.0,0.0,3.0,Sharjah Cricket Stadium,61.0,Peshawar Zalmi,158.0
792,9.6,Islamabad United,CS Delport,IR Bell,KA Pollard,6.0,0.0,3.0,Sharjah Cricket Stadium,67.0,Peshawar Zalmi,158.0
793,10.1,Islamabad United,IR Bell,CS Delport,Umaid Asif,1.0,0.0,3.0,Sharjah Cricket Stadium,68.0,Peshawar Zalmi,158.0
794,10.2,Islamabad United,CS Delport,IR Bell,Umaid Asif,1.0,0.0,3.0,Sharjah Cricket Stadium,69.0,Peshawar Zalmi,158.0
795,10.3,Islamabad United,IR Bell,CS Delport,Umaid Asif,1.0,0.0,3.0,Sharjah Cricket Stadium,70.0,Peshawar Zalmi,158.0
796,10.4,Islamabad United,CS Delport,IR Bell,Umaid Asif,1.0,0.0,3.0,Sharjah Cricket Stadium,71.0,Peshawar Zalmi,158.0
797,10.5,Islamabad United,IR Bell,CS Delport,Umaid Asif,0.0,1.0,3.0,Sharjah Cricket Stadium,72.0,Peshawar Zalmi,158.0
798,10.6,Islamabad United,CS Delport,IR Bell,Umaid Asif,1.0,0.0,3.0,Sharjah Cricket Stadium,73.0,Peshawar Zalmi,158.0
799,11.1,Islamabad United,CS Delport,IR Bell,Wahab Riaz,1.0,0.0,3.0,Sharjah Cricket Stadium,74.0,Peshawar Zalmi,158.0
800,11.2,Islamabad United,IR Bell,CS Delport,Wahab Riaz,1.0,0.0,3.0,Sharjah Cricket Stadium,75.0,Peshawar Zalmi,158.0
801,11.3,Islamabad United,CS Delport,IR Bell,Wahab Riaz,1.0,0.0,3.0,Sharjah Cricket Stadium,76.0,Peshawar Zalmi,158.0
802,11.4,Islamabad United,IR Bell,CS Delport,Wahab Riaz,2.0,0.0,3.0,Sharjah Cricket Stadium,78.0,Peshawar Zalmi,158.0
803,11.5,Islamabad United,IR Bell,CS Delport,Wahab Riaz,4.0,0.0,3.0,Sharjah Cricket Stadium,82.0,Peshawar Zalmi,158.0
804,11.6,Islamabad United,IR Bell,CS Delport,Wahab Riaz,0.0,0.0,3.0,Sharjah Cricket Stadium,82.0,Peshawar Zalmi,158.0
805,12.1,Islamabad United,CS Delport,IR Bell,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,83.0,Peshawar Zalmi,158.0
806,12.2,Islamabad United,IR Bell,CS Delport,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,84.0,Peshawar Zalmi,158.0
807,12.3,Islamabad United,CS Delport,IR Bell,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,85.0,Peshawar Zalmi,158.0
808,12.4,Islamabad United,IR Bell,CS Delport,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,86.0,Peshawar Zalmi,158.0
809,12.5,Islamabad United,CS Delport,IR Bell,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,87.0,Peshawar Zalmi,158.0
810,12.6,Islamabad United,IR Bell,CS Delport,KA Pollard,1.0,0.0,3.0,Sharjah Cricket Stadium,88.0,Peshawar Zalmi,158.0
811,13.1,Islamabad United,IR Bell,CS Delport,Umaid Asif,2.0,0.0,3.0,Sharjah Cricket Stadium,90.0,Peshawar Zalmi,158.0
812,13.2,Islamabad United,IR Bell,CS Delport,Umaid Asif,2.0,0.0,3.0,Sharjah Cricket Stadium,92.0,Peshawar Zalmi,158.0
813,13.3,Islamabad United,IR Bell,CS Delport,Umaid Asif,1.0,0.0,3.0,Sharjah Cricket Stadium,93.0,Peshawar Zalmi,158.0
814,13.4,Islamabad United,CS Delport,IR Bell,Umaid Asif,0.0,1.0,3.0,Sharjah Cricket Stadium,94.0,Peshawar Zalmi,158.0
815,13.5,Islamabad United,CS Delport,IR Bell,Umaid Asif,6.0,0.0,3.0,Sharjah Cricket Stadium,100.0,Peshawar Zalmi,158.0
816,13.6,Islamabad United,CS Delport,IR Bell,Umaid Asif,0.0,0.0,3.0,Sharjah Cricket Stadium,100.0,Peshawar Zalmi,158.0
817,13.7,Islamabad United,CS Delport,IR Bell,Umaid Asif,4.0,0.0,3.0,Sharjah Cricket Stadium,104.0,Peshawar Zalmi,158.0
818,14.1,Islamabad United,IR Bell,CS Delport,Hasan Ali,1.0,0.0,3.0,Sharjah Cricket Stadium,105.0,Peshawar Zalmi,158.0
819,14.2,Islamabad United,CS Delport,IR Bell,Hasan Ali,0.0,0.0,4.0,Sharjah Cricket Stadium,105.0,Peshawar Zalmi,158.0
820,14.3,Islamabad United,Asif Ali,IR Bell,Hasan Ali,1.0,0.0,4.0,Sharjah Cricket Stadium,106.0,Peshawar Zalmi,158.0
821,14.4,Islamabad United,IR Bell,Asif Ali,Hasan Ali,1.0,0.0,4.0,Sharjah Cricket Stadium,107.0,Peshawar Zalmi,158.0
822,14.5,Islamabad United,Asif Ali,IR Bell,Hasan Ali,6.0,0.0,4.0,Sharjah Cricket Stadium,113.0,Peshawar Zalmi,158.0
823,14.6,Islamabad United,Asif Ali,IR Bell,Hasan Ali,0.0,0.0,4.0,Sharjah Cricket Stadium,113.0,Peshawar Zalmi,158.0
824,15.1,Islamabad United,IR Bell,Asif Ali,Sameen Gul,1.0,0.0,4.0,Sharjah Cricket Stadium,114.0,Peshawar Zalmi,158.0
825,15.2,Islamabad United,Asif Ali,IR Bell,Sameen Gul,6.0,0.0,4.0,Sharjah Cricket Stadium,120.0,Peshawar Zalmi,158.0
826,15.3,Islamabad United,Asif Ali,IR Bell,Sameen Gul,0.0,0.0,5.0,Sharjah Cricket Stadium,120.0,Peshawar Zalmi,158.0
827,15.4,Islamabad United,Faheem Ashraf,IR Bell,Sameen Gul,1.0,0.0,5.0,Sharjah Cricket Stadium,121.0,Peshawar Zalmi,158.0
828,15.5,Islamabad United,IR Bell,Faheem Ashraf,Sameen Gul,4.0,0.0,5.0,Sharjah Cricket Stadium,125.0,Peshawar Zalmi,158.0
829,15.6,Islamabad United,IR Bell,Faheem Ashraf,Sameen Gul,4.0,0.0,5.0,Sharjah Cricket Stadium,129.0,Peshawar Zalmi,158.0
830,16.1,Islamabad United,Faheem Ashraf,IR Bell,Umaid Asif,1.0,0.0,5.0,Sharjah Cricket Stadium,130.0,Peshawar Zalmi,158.0
831,16.2,Islamabad United,IR Bell,Faheem Ashraf,Umaid Asif,1.0,0.0,5.0,Sharjah Cricket Stadium,131.0,Peshawar Zalmi,158.0
832,16.3,Islamabad United,Faheem Ashraf,IR Bell,Umaid Asif,0.0,0.0,6.0,Sharjah Cricket Stadium,131.0,Peshawar Zalmi,158.0
833,16.4,Islamabad United,IR Bell,Shadab Khan,Umaid Asif,0.0,0.0,6.0,Sharjah Cricket Stadium,131.0,Peshawar Zalmi,158.0
834,16.5,Islamabad United,IR Bell,Shadab Khan,Umaid Asif,0.0,1.0,6.0,Sharjah Cricket Stadium,132.0,Peshawar Zalmi,158.0
835,16.6,Islamabad United,IR Bell,Shadab Khan,Umaid Asif,0.0,1.0,6.0,Sharjah Cricket Stadium,133.0,Peshawar Zalmi,158.0
836,16.7,Islamabad United,Shadab Khan,IR Bell,Umaid Asif,0.0,1.0,6.0,Sharjah Cricket Stadium,134.0,Peshawar Zalmi,158.0
837,16.8,Islamabad United,Shadab Khan,IR Bell,Umaid Asif,1.0,0.0,6.0,Sharjah Cricket Stadium,135.0,Peshawar Zalmi,158.0
838,17.1,Islamabad United,Shadab Khan,IR Bell,Wahab Riaz,1.0,0.0,6.0,Sharjah Cricket Stadium,136.0,Peshawar Zalmi,158.0
839,17.2,Islamabad United,IR Bell,Shadab Khan,Wahab Riaz,2.0,0.0,6.0,Sharjah Cricket Stadium,138.0,Peshawar Zalmi,158.0
840,17.3,Islamabad United,IR Bell,Shadab Khan,Wahab Riaz,0.0,1.0,6.0,Sharjah Cricket Stadium,139.0,Peshawar Zalmi,158.0
841,17.4,Islamabad United,Shadab Khan,IR Bell,Wahab Riaz,2.0,0.0,6.0,Sharjah Cricket Stadium,141.0,Peshawar Zalmi,158.0
842,17.5,Islamabad United,Shadab Khan,IR Bell,Wahab Riaz,2.0,0.0,6.0,Sharjah Cricket Stadium,143.0,Peshawar Zalmi,158.0
843,17.6,Islamabad United,Shadab Khan,IR Bell,Wahab Riaz,0.0,0.0,7.0,Sharjah Cricket Stadium,143.0,Peshawar Zalmi,158.0
844,17.7,Islamabad United,SR Patel,IR Bell,Wahab Riaz,1.0,0.0,7.0,Sharjah Cricket Stadium,144.0,Peshawar Zalmi,158.0
845,18.1,Islamabad United,SR Patel,IR Bell,Hasan Ali,4.0,0.0,7.0,Sharjah Cricket Stadium,148.0,Peshawar Zalmi,158.0
846,18.2,Islamabad United,SR Patel,IR Bell,Hasan Ali,0.0,0.0,8.0,Sharjah Cricket Stadium,148.0,Peshawar Zalmi,158.0
847,18.3,Islamabad United,Mohammad Sami,IR Bell,Hasan Ali,1.0,0.0,8.0,Sharjah Cricket Stadium,149.0,Peshawar Zalmi,158.0
848,18.4,Islamabad United,IR Bell,Mohammad Sami,Hasan Ali,1.0,0.0,8.0,Sharjah Cricket Stadium,150.0,Peshawar Zalmi,158.0
849,18.5,Islamabad United,Mohammad Sami,IR Bell,Hasan Ali,0.0,0.0,8.0,Sharjah Cricket Stadium,150.0,Peshawar Zalmi,158.0
850,18.6,Islamabad United,Mohammad Sami,IR Bell,Hasan Ali,0.0,1.0,8.0,Sharjah Cricket Stadium,151.0,Peshawar Zalmi,158.0
851,19.1,Islamabad United,Mohammad Sami,IR Bell,Wahab Riaz,0.0,0.0,8.0,Sharjah Cricket Stadium,151.0,Peshawar Zalmi,158.0
852,19.2,Islamabad United,Mohammad Sami,IR Bell,Wahab Riaz,1.0,0.0,8.0,Sharjah Cricket Stadium,152.0,Peshawar Zalmi,158.0
853,19.3,Islamabad United,IR Bell,Mohammad Sami,Wahab Riaz,4.0,0.0,8.0,Sharjah Cricket Stadium,156.0,Peshawar Zalmi,158.0
854,19.4,Islamabad United,IR Bell,Mohammad Sami,Wahab Riaz,0.0,0.0,8.0,Sharjah Cricket Stadium,156.0,Peshawar Zalmi,158.0
855,19.5,Islamabad United,IR Bell,Mohammad Sami,Wahab Riaz,1.0,0.0,9.0,Sharjah Cricket Stadium,157.0,Peshawar Zalmi,158.0
856,19.6,Islamabad United,Muhammad Musa,Mohammad Sami,Wahab Riaz,0.0,1.0,9.0,Sharjah Cricket Stadium,158.0,Peshawar Zalmi,158.0
857,0.1,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0.0,0.0,0.0,Multan Cricket Stadium,0.0,Karachi Kings,186.0
858,0.2,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0.0,0.0,0.0,Multan Cricket Stadium,0.0,Karachi Kings,186.0
859,0.3,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0.0,0.0,0.0,Multan Cricket Stadium,0.0,Karachi Kings,186.0
860,0.4,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0.0,0.0,0.0,Multan Cricket Stadium,0.0,Karachi Kings,186.0
861,0.5,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,1.0,0.0,0.0,Multan Cricket Stadium,1.0,Karachi Kings,186.0
862,0.6,Multan Sultans,Zeeshan Ashraf,MM Ali,Mohammad Amir,0.0,0.0,0.0,Multan Cricket Stadium,1.0,Karachi Kings,186.0
863,1.1,Multan Sultans,MM Ali,Zeeshan Ashraf,Umaid Asif,0.0,0.0,0.0,Multan Cricket Stadium,1.0,Karachi Kings,186.0
864,1.2,Multan Sultans,MM Ali,Zeeshan Ashraf,Umaid Asif,2.0,0.0,0.0,Multan Cricket Stadium,3.0,Karachi Kings,186.0
865,1.3,Multan Sultans,MM Ali,Zeeshan Ashraf,Umaid Asif,0.0,1.0,0.0,Multan Cricket Stadium,4.0,Karachi Kings,186.0
866,1.4,Multan Sultans,Zeeshan Ashraf,MM Ali,Umaid Asif,4.0,0.0,0.0,Multan Cricket Stadium,8.0,Karachi Kings,186.0
867,1.5,Multan Sultans,Zeeshan Ashraf,MM Ali,Umaid Asif,4.0,0.0,0.0,Multan Cricket Stadium,12.0,Karachi Kings,186.0
868,1.6,Multan Sultans,Zeeshan Ashraf,MM Ali,Umaid Asif,1.0,0.0,0.0,Multan Cricket Stadium,13.0,Karachi Kings,186.0
869,2.1,Multan Sultans,Zeeshan Ashraf,MM Ali,Mohammad Amir,1.0,0.0,0.0,Multan Cricket Stadium,14.0,Karachi Kings,186.0
870,2.2,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,1.0,0.0,0.0,Multan Cricket Stadium,15.0,Karachi Kings,186.0
871,2.3,Multan Sultans,Zeeshan Ashraf,MM Ali,Mohammad Amir,1.0,0.0,0.0,Multan Cricket Stadium,16.0,Karachi Kings,186.0
